,C_x,dx/dx0{power: 1.0} * d^2x/dx0^2{power: 1.0}_x,x{power: 1.0}_x,y{power: 1.0}_x,dx/dx0{power: 1.0}_x,d^2x/dx0^2{power: 1.0}_x,"t{power: 2.0, dim: 0.0}_x",dy/dx0{power: 1.0}_x,"d^2y/dx0^2{power: 1.0} * sin{power: 1.0, dim: 0.0}_x","t{power: 1.0, dim: 0.0}_x",C_y,dy/dx0{power: 1.0}_y,x{power: 1.0}_y,"t{power: 2.0, dim: 0.0}_y",d^2y/dx0^2{power: 1.0}_y,dy/dx0{power: 1.0} * dx/dx0{power: 1.0}_y,d^2y/dx0^2{power: 1.0} * y{power: 1.0}_y,d^2x/dx0^2{power: 1.0}_y,y{power: 1.0}_y,dy/dx0{power: 1.0} * d^2x/dx0^2{power: 1.0}_y
0,-2.5333851671212356e-07,-1.0,3.253963792185857e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009689903432818774,-1.0,0.011516389889170442,2.7527702685265067e-10,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.0038329198758634306,0.0,0.00958315970999033,-0.009553571948404003,-1.0,0.0,0.0,0.0,0.0,0.0,-7.05234771717483e-06,0.0,0.0,0.0,0.37841881391310234,0.2121459418126984,-1.0,0.0,0.0,0.0
2,-2.5434301171047762e-06,0.0,0.0,0.0,0.0,-1.0,0.0,-0.03159656993702984,0.0,0.0,-1.3391483232629633e-07,-0.0030307317019244617,0.0,0.0,-1.0,0.0,0.0,-0.09595820974024251,0.0,0.0
3,0.002733443668515787,0.0,-0.00329599049142281,0.0,0.0,-1.0,-7.148219323807352e-11,0.0,0.0,0.0,-5.657939756117925e-07,0.0,0.0,0.0,1.1650343927542018e-05,0.0,0.0,0.0,8.334464285384394e-07,-1.0
4,4.3008410569879865e-08,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-0.004396387622046924,0.0,0.00020384917199506455,0.0,-0.0002455462735457866,-5.371063972280262e-12,-1.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.6144320938558596e-07,0.0,0.0,-3.5772758345507215e-14,-5.020750499777606e-06,0.0,0.0,0.0,0.0,-1.0
