,C_x,dx/dx0{power: 1.0}_x,x{power: 1.0} * d^2x/dx0^2{power: 1.0}_x,y{power: 1.0}_x,x{power: 1.0}_x,d^2x/dx0^2{power: 1.0}_x,"t{power: 1.0, dim: 0.0}_x",y{power: 1.0} * dx/dx0{power: 1.0}_x,x{power: 1.0}_y,C_y,d^2y/dx0^2{power: 1.0}_y,dy/dx0{power: 1.0}_y,"t{power: 1.0, dim: 0.0}_y",d^2x/dx0^2{power: 1.0}_y,d^2y/dx0^2{power: 1.0} * dy/dx0{power: 1.0}_y,dy/dx0{power: 1.0} * x{power: 1.0}_y,dy/dx0{power: 1.0} * dx/dx0{power: 1.0}_y,dx/dx0{power: 1.0}_y,dy/dx0{power: 1.0} * y{power: 1.0}_y
0,-0.001846721588119749,-1.0,0.0,0.0033391202250325344,0.0,0.0,0.0,0.0,-4.728416153703274e-05,1.581129807115015e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.00021220834743628704,0.0,0.0,0.0,-0.0006373190781310413,-1.0,0.0,0.0,-4.728416153703274e-05,1.581129807115015e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,7.247490037581135e-05,0.0,0.0,-0.00012231856144005875,0.0,-1.0,0.0,0.0,0.0,-1.5453368871884304e-12,0.0,0.0,0.0,1.7049581127901316e-05,-1.0,0.0,0.0,0.0,0.0
3,9.223219995982268e-06,-1.0,0.0,0.0,0.0,0.0,-2.092645253236946e-08,1.7187942406623367,0.00014312354575514414,-5.276923182765433e-05,0.0,0.32965389667169565,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
4,7.247490037581135e-05,0.0,0.0,-0.00012231856144005875,0.0,-1.0,0.0,0.0,0.0,3.745014434359296e-07,0.0,0.00021075251779579068,0.0,0.0,0.0,0.0,-1.0,8.059925055068254e-05,0.0
5,1.4900888046596143e-05,-1.0,0.0,0.0,-0.00010344891764879886,0.0,0.0,1.7187262942708184,0.0,1.906717643054416e-06,0.0,0.5907367238755806,0.0,-0.006019860153009011,0.0,0.0,0.0,0.0,-1.0
