,C_x,"dx/dx0{power: 1.0} * t{power: 1.0, dim: 0.0}_x",y{power: 1.0} * dy/dx0{power: 1.0}_x,"t{power: 1.0, dim: 0.0}_x",x{power: 1.0}_x,dx/dx0{power: 1.0} * dy/dx0{power: 1.0}_x,y{power: 1.0}_x,d^2x/dx0^2{power: 1.0}_x,dy/dx0{power: 1.0}_x,"d^2y/dx0^2{power: 1.0} * t{power: 1.0, dim: 0.0}_x",d^2y/dx0^2{power: 1.0}_x,dx/dx0{power: 1.0}_x,d^2y/dx0^2{power: 1.0}_y,dx/dx0{power: 1.0}_y,C_y,"t{power: 1.0, dim: 0.0} * d^2y/dx0^2{power: 1.0}_y",d^2x/dx0^2{power: 1.0}_y,"t{power: 1.0, dim: 0.0}_y",dy/dx0{power: 1.0}_y,"t{power: 2.0, dim: 0.0}_y",y{power: 1.0}_y,"dx/dx0{power: 1.0} * cos{power: 1.0, dim: 0.0}_y",dy/dx0{power: 1.0} * dx/dx0{power: 1.0}_y
0,0.0365426688923965,-1.0,137.37170497115906,-0.00011528856478999548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1593.8683497969955,-16.207937059808444,-0.00105497326163627,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7.484945773396672e-07,0.0,0.0,0.0,0.0,-1.0,-1.285616429194342e-06,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.512168673137352e-07,0.0,0.11254674153560311,0.0,0.0,0.0,0.0,0.0,0.0
2,-3.7229382352081137e-06,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.034928525791778325,0.0,0.0,0.0,-1.0,0.06966834164441298,4.4088770613887415e-06,0.0,0.0,0.0,-0.00225040241727586,0.0,0.0,0.0,0.0
3,0.0007035848941086574,0.0,0.0,0.0,-0.0010021665482706447,0.0,0.0,-1.0,0.0,2.690351078535791e-05,0.0,0.0,0.0,0.0,2.532937721942691e-05,0.0,0.0,0.0,-1.0,-5.799481926948781e-11,0.0,0.0,0.0
4,-0.0003537945790724153,0.0,0.0,0.0,0.0004059281698326166,0.0,0.0,0.0,0.0,0.0,0.6873937039685953,-1.0,-1.0,0.06949364245048907,4.681989811747512e-06,0.0,0.0,0.0,0.0,0.0,0.0,-0.009920796298931903,0.0
5,0.0005846545071485114,0.0,0.0,0.0,-0.0008377618700272343,0.0,0.0,-1.0,-0.03298502191328865,0.0,0.0,0.0,0.0,-0.00014617447709011785,3.195143108795393e-07,0.0,0.0005466449975980651,0.0,0.0,0.0,0.0,0.0,-1.0
