,y{power: 1.0}_x,x{power: 1.0}_x,C_x,"t{power: 2.0, dim: 0.0} * dx/dx0{power: 1.0}_x",d^2x/dx0^2{power: 1.0}_x,"dy/dx0{power: 1.0} * sin{power: 1.0, dim: 0.0}_x",dx/dx0{power: 1.0}_x,dy/dx0{power: 1.0}_x,y{power: 1.0}_y,dy/dx0{power: 1.0}_y,C_y,dy/dx0{power: 1.0} * x{power: 1.0}_y,d^2y/dx0^2{power: 1.0}_y,"t{power: 1.0, dim: 0.0}_y",dx/dx0{power: 1.0}_y,x{power: 1.0}_y
0,21164.69606037864,7858.717367542547,-11633.370881711468,-1.0,0.0,0.0,0.0,0.0,-0.00017779113686496614,0.1202354985784466,8.271516195812101e-05,-1.0,0.0,0.0,0.0,0.0
1,0.0,2934.0543687987038,-226.72512327663614,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4686528616282488e-05,-1.0,0.0,-1.1382966806182435e-08,0.0,0.0
2,-0.0014748253407051795,-0.0046646840707458,0.0013418082162034055,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-9.45899986893814e-07,-1.0,0.0,0.0,0.0026962501216435675,0.0
3,18928.372883768603,0.0,-9499.436164565202,-1.0,0.0,0.0,0.0,0.0,-0.001619880467879342,0.0,0.000825279925774051,0.0,-1.0,0.0,0.0,0.0
4,0.006003783167812998,0.0,-0.0030639231366589954,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0005268937894306469,0.0,0.0,0.0,0.0,-0.0037093557530731417
5,18978.47262837902,0.0,-9534.145801610086,-1.0,0.0,0.0,0.0,159795.82876687127,0.0,-1.0,0.0005268937894306469,0.0,0.0,0.0,0.0,-0.0037093557530731417
