equation_set,equation_type,term_name,coefficient
18,y,d^2y/dt^2_y,-0.24215815292749016
18,y,t^2_y,-0.009109988423987131
18,y,y*d^2y/dt^2_y,0.44458047784866206
18,y,dy/dt*dx/dt_y,0.3091454216815871
18,y,dy/dt*d^2x/dt^2_y,-1.950574191218106e-05
18,y,d^2x/dt^2*d^2y/dt^2_y,-2.2360679774997894
18,y,t*d^2y/dt^2_y,0.009707365579540309
18,y,t^2*y_y,0.4472135954999579
18,y,dx/dt*sin_y,-2.231156059580544
18,y,dx/dt*cos_y,0.00530551960480419
19,x,C_x,-0.25619210411259746
19,x,x_x,-0.014947536965921408
19,x,y_x,0.23353143661155965
19,x,dx/dt_x,0.329902978847314
19,x,d^2x/dt^2_x,1.2535663410560176
19,x,dy/dt_x,0.521257346478099
19,x,d^2y/dt^2_x,-0.008234275010295949
19,x,t_x,0.24167478663790365
19,x,t^2_x,0.4472135954999579
19,x,x*dx/dt_x,0.008491113800702412
19,x,y*dy/dt_x,0.005940821503945577
19,x,dx/dt*dy/dt_x,-0.005925464456411743
19,x,dx/dt*d^2x/dt^2_x,-2.22632962630964
19,x,dx/dt*d^2y/dt^2_x,-0.0003031909373933039
19,x,dx/dt*t_x,0.0029588730862138636
19,x,d^2y/dt^2*t_x,-0.0010773077867302324
19,x,d^2y/dt^2*sin_x,0.4472135954999579
19,y,C_y,-1.5083959882128335
19,y,x_y,0.8088424741364366
19,y,y_y,-0.30151134457776363
19,y,dx/dt_y,-0.0025742776018329223
19,y,d^2x/dt^2_y,0.22919197750412096
19,y,dy/dt_y,-1.854728005937657
19,y,d^2y/dt^2_y,-0.24096358227906473
19,y,t^2_y,3.249398493938462
19,y,y*d^2y/dt^2_y,-0.0008479554055155841
19,y,dy/dt*dx/dt_y,0.3145479171924115
19,y,dy/dt*d^2x/dt^2_y,0.7071067811865475
19,y,d^2x/dt^2*d^2y/dt^2_y,0.010447265038587781
19,y,t*d^2y/dt^2_y,0.003429572978765616
19,y,t^2*y_y,-0.006262434706986102
19,y,dx/dt*sin_y,0.004636890218115508
19,y,dx/dt*cos_y,0.003567864050407049
20,x,C_x,-0.7090017452882152
20,x,x_x,3.691174913150477
20,x,y_x,-4.111487902614929
20,x,dx/dt_x,-2.828426514620122
20,x,d^2x/dt^2_x,1.2472937942240037
20,x,dy/dt_x,0.5258735439111837
20,x,d^2y/dt^2_x,0.019005902775599777
20,x,t_x,0.24253574493501365
20,x,t^2_x,0.4405042921431978
20,x,x*dx/dt_x,-0.009359898998502824
20,x,y*dy/dt_x,0.00020435124822668372
20,x,dx/dt*dy/dt_x,-0.006201434683248638
20,x,dx/dt*d^2x/dt^2_x,0.4438006755361347
20,x,dx/dt*d^2y/dt^2_x,-0.0017245431715734723
20,x,dx/dt*t_x,0.004874549989179349
20,x,d^2y/dt^2*t_x,0.0034168745041281267
20,x,d^2y/dt^2*sin_x,0.4472135954999579
20,y,C_y,0.44160426918029316
20,y,x_y,-0.5241302478988873
20,y,y_y,-0.2946971175691793
20,y,dx/dt_y,-0.00527606529835607
20,y,d^2x/dt^2_y,0.2433770272547729
20,y,dy/dt_y,0.5305880602184282
20,y,d^2y/dt^2_y,-0.23127647327383064
20,y,t^2_y,-0.22532981991196016
20,y,y*d^2y/dt^2_y,0.0005392182906131844
20,y,dy/dt*dx/dt_y,0.9572799045718962
20,y,dy/dt*d^2x/dt^2_y,0.7071067811865475
20,y,d^2x/dt^2*d^2y/dt^2_y,0.0022262727195523696
20,y,t*d^2y/dt^2_y,0.00042250795440515595
20,y,t^2*y_y,0.0031593447194906057
20,y,dx/dt*sin_y,-0.007747482557181022
20,y,dx/dt*cos_y,-0.0028150480327603484
21,x,C_x,-0.27307785491853237
21,x,x_x,-0.025029043568409074
21,x,y_x,0.2313324055018867
21,x,dx/dt_x,0.35201071573752674
21,x,d^2x/dt^2_x,-0.7977240352174656
21,x,dy/dt_x,-1.9283862103501421
21,x,d^2y/dt^2_x,-0.002838546299485855
21,x,t_x,0.24253574493501365
21,x,t^2_x,0.4472135954999579
21,x,x*dx/dt_x,-0.0035309689951575317
21,x,y*dy/dt_x,-0.0020863336141434888
21,x,dx/dt*dy/dt_x,0.00425586474949539
21,x,dx/dt*d^2x/dt^2_x,0.4466855725553581
21,x,dx/dt*d^2y/dt^2_x,0.002389500073392982
21,x,dx/dt*t_x,0.0011880691337790839
21,x,d^2y/dt^2*t_x,0.0045967869480358905
21,x,d^2y/dt^2*sin_x,0.4472135954999579
21,y,C_y,0.4328062945806985
21,y,x_y,-0.529858940519775
21,y,y_y,-0.2902179646986412
21,y,dx/dt_y,-0.008671943561811323
21,y,d^2x/dt^2_y,0.09048506782424338
21,y,dy/dt_y,0.5294054271281544
21,y,d^2y/dt^2_y,-0.24436830979701876
21,y,t^2_y,-0.21018358529225892
21,y,y*d^2y/dt^2_y,0.0089924097371954
21,y,dy/dt*dx/dt_y,0.29401653083315743
21,y,dy/dt*d^2x/dt^2_y,0.7031996820800188
21,y,d^2x/dt^2*d^2y/dt^2_y,-0.004433378041086425
21,y,t*d^2y/dt^2_y,0.0037424957542906766
21,y,t^2*y_y,1.8322059559843492e-05
21,y,dx/dt*sin_y,0.008306680727078571
21,y,dx/dt*cos_y,0.000705174049525004
22,x,C_x,0.06562575861578382
22,x,x_x,-1.2829852366890369
22,x,y_x,0.24376115236425064
22,x,dx/dt_x,0.35375158503449344
22,x,d^2x/dt^2_x,-0.7977240352174656
22,x,dy/dt_x,0.5187291769723692
22,x,d^2y/dt^2_x,0.016154493064816037
22,x,t_x,0.23787206824875443
22,x,t^2_x,-2.230219233673235
22,x,x*dx/dt_x,-0.0004204735856909872
22,x,y*dy/dt_x,-0.00659549203768514
22,x,dx/dt*dy/dt_x,0.007410746549439764
22,x,dx/dt*d^2x/dt^2_x,0.44721359549995787
22,x,dx/dt*d^2y/dt^2_x,-0.001183037323245012
22,x,dx/dt*t_x,-0.013220625893003752
22,x,d^2y/dt^2*t_x,-0.008803516733638569
22,x,d^2y/dt^2*sin_x,0.4367960131650945
22,y,C_y,0.4170864017226817
22,y,x_y,-0.5368141165628869
22,y,y_y,3.3001114069749544
22,y,dx/dt_y,-0.01104085616591208
22,y,d^2x/dt^2_y,0.233960571351899
22,y,dy/dt_y,0.5187990474921086
22,y,d^2y/dt^2_y,-0.24436830979701876
22,y,t^2_y,-0.22181234143779593
22,y,y*d^2y/dt^2_y,0.005715648272306525
22,y,dy/dt*dx/dt_y,0.3030001881833297
22,y,dy/dt*d^2x/dt^2_y,-1.410823700071496
22,y,d^2x/dt^2*d^2y/dt^2_y,-0.012318349636694292
22,y,t*d^2y/dt^2_y,-0.004710848481580695
22,y,t^2*y_y,0.010130479001267644
22,y,dx/dt*sin_y,0.005478160050409852
22,y,dx/dt*cos_y,0.0020677414677205326
23,x,C_x,-0.27676053365616354
23,x,x_x,-0.030615089990640006
23,x,y_x,0.21741641090786512
23,x,dx/dt_x,0.33520028270270835
23,x,d^2x/dt^2_x,-0.7977240352174656
23,x,dy/dt_x,0.5072163488484038
23,x,d^2y/dt^2_x,-0.003185303127688505
23,x,t_x,0.22585060881697588
23,x,t^2_x,0.4472135954999579
23,x,x*dx/dt_x,-0.000802894562021668
23,x,y*dy/dt_x,-0.004959034144450825
23,x,dx/dt*dy/dt_x,-0.0017894591314671078
23,x,dx/dt*d^2x/dt^2_x,0.44590077060646877
23,x,dx/dt*d^2y/dt^2_x,0.0038839738323721324
23,x,dx/dt*t_x,-0.005760805649858828
23,x,d^2y/dt^2*t_x,0.0034597866673546896
23,x,d^2y/dt^2*sin_x,-2.2310492617604205
23,y,C_y,0.4667120338460614
23,y,x_y,-0.5577503456897548
23,y,y_y,-0.30151134457776363
23,y,dx/dt_y,0.012933429670599609
23,y,d^2x/dt^2_y,0.25054705401975874
23,y,dy/dt_y,0.5307668148851641
23,y,d^2y/dt^2_y,-0.24436830979701876
23,y,t^2_y,-0.290583004584888
23,y,y*d^2y/dt^2_y,0.007646905559020758
23,y,dy/dt*dx/dt_y,0.3028552020882457
23,y,dy/dt*d^2x/dt^2_y,0.7045057402905195
23,y,d^2x/dt^2*d^2y/dt^2_y,0.005827341479630197
23,y,t*d^2y/dt^2_y,0.0028872028687084166
23,y,t^2*y_y,-0.0012997150381677588
23,y,dx/dt*sin_y,-0.004479899525102244
23,y,dx/dt*cos_y,0.005383389097084619
24,x,C_x,-0.2507802506685335
24,x,x_x,-0.012999077867797621
24,x,y_x,0.24376115236425064
24,x,dx/dt_x,0.35375158503449344
24,x,d^2x/dt^2_x,-0.778629657915925
24,x,dy/dt_x,0.5258735439111837
24,x,d^2y/dt^2_x,0.0027039395421900956
24,x,t_x,0.2314677326046519
24,x,t^2_x,0.4467972079867392
24,x,x*dx/dt_x,0.007739540652651613
24,x,y*dy/dt_x,-0.0031427889845602546
24,x,dx/dt*dy/dt_x,-0.003000052414400325
24,x,dx/dt*d^2x/dt^2_x,0.44721359549995787
24,x,dx/dt*d^2y/dt^2_x,-0.0009619374906435451
24,x,dx/dt*t_x,0.0014929363578529535
24,x,d^2y/dt^2*t_x,-0.001140781114264716
24,x,d^2y/dt^2*sin_x,0.4472135954999579
24,y,C_y,0.4357584285324233
24,y,x_y,-0.5486433133034317
24,y,y_y,-0.30151134457776363
24,y,dx/dt_y,-0.0027533102710515997
24,y,d^2x/dt^2_y,0.2407102945007297
24,y,dy/dt_y,0.5361287780238304
24,y,d^2y/dt^2_y,-0.2248494153879793
24,y,t^2_y,-0.22375181349751866
24,y,y*d^2y/dt^2_y,0.008337950918308742
24,y,dy/dt*dx/dt_y,0.30010071693389473
24,y,dy/dt*d^2x/dt^2_y,-1.4142135623730951
24,y,d^2x/dt^2*d^2y/dt^2_y,-0.0035060537992854363
24,y,t*d^2y/dt^2_y,-0.005127792705615608
24,y,t^2*y_y,0.005964805824422232
24,y,dx/dt*sin_y,-0.009183163104094618
24,y,dx/dt*cos_y,0.0024836027961644283
25,x,C_x,4.06909577712834
25,x,x_x,-0.015656542228053086
25,x,y_x,0.23455074500347126
25,x,dx/dt_x,0.32701700620715896
25,x,d^2x/dt^2_x,1.2535663410560176
25,x,dy/dt_x,0.5258735439111837
25,x,d^2y/dt^2_x,-0.43811980115843807
25,x,t_x,-4.123105625617212
25,x,t^2_x,0.008246704177930528
25,x,x*dx/dt_x,-0.0003203213872702761
25,x,y*dy/dt_x,2.2351858479889093
25,x,dx/dt*dy/dt_x,0.44721359549995787
25,x,dx/dt*d^2x/dt^2_x,-0.0034969681530645407
25,x,dx/dt*d^2y/dt^2_x,0.010794183453199982
25,x,dx/dt*t_x,-2.2360679774997894
25,x,d^2y/dt^2*t_x,-0.4428475441171275
25,x,d^2y/dt^2*sin_x,-0.0008304163446631965
25,y,C_y,0.2242511173816764
25,y,x_y,0.007387954801463301
25,y,y_y,-0.30151134457776363
25,y,dx/dt_y,-3.316458060681457
25,y,d^2x/dt^2_y,0.2514197012234009
25,y,dy/dt_y,0.5361287780238304
25,y,d^2y/dt^2_y,4.123101945948362
25,y,t^2_y,-0.2216332611855094
25,y,y*d^2y/dt^2_y,-0.002150604552543583
25,y,dy/dt*dx/dt_y,0.3117605878180233
25,y,dy/dt*d^2x/dt^2_y,0.0018940628413092193
25,y,d^2x/dt^2*d^2y/dt^2_y,0.005685226532299997
25,y,t*d^2y/dt^2_y,-2.2259260660268305
25,y,t^2*y_y,-0.0059905114570169525
25,y,dx/dt*sin_y,0.0016110087512309062
25,y,dx/dt*cos_y,0.44019766406874145
26,x,C_x,-0.2432871964984772
26,x,x_x,-0.03305060810484257
26,x,y_x,0.24376115236425064
26,x,dx/dt_x,0.35375158503449344
26,x,d^2x/dt^2_x,1.2382120441328002
26,x,dy/dt_x,0.5125688608358444
26,x,d^2y/dt^2_x,-0.44721359549995787
26,x,t_x,0.24253574493501365
26,x,t^2_x,-0.002227485442662716
26,x,x*dx/dt_x,-0.008738906925333285
26,x,y*dy/dt_x,-0.447213595499958
26,x,dx/dt*dy/dt_x,-2.2360679774997894
26,x,dx/dt*d^2x/dt^2_x,-0.0020012522280023833
26,x,dx/dt*d^2y/dt^2_x,-0.009577671334927923
26,x,dx/dt*t_x,0.44600289552251854
26,x,d^2y/dt^2*t_x,-0.447213595499958
26,x,d^2y/dt^2*sin_x,-0.0005768427688494486
26,y,C_y,0.4229809414824328
26,y,x_y,0.009392273096547844
26,y,y_y,-0.30151134457776363
26,y,dx/dt_y,0.3045703993805721
26,y,d^2x/dt^2_y,0.41054442570170924
26,y,dy/dt_y,0.5338890689520496
26,y,d^2y/dt^2_y,-0.24436830979701876
26,y,t^2_y,-0.21748669235788565
26,y,y*d^2y/dt^2_y,-0.004335935487520463
26,y,dy/dt*dx/dt_y,0.3116598780342493
26,y,dy/dt*d^2x/dt^2_y,-0.0010308337403732825
26,y,d^2x/dt^2*d^2y/dt^2_y,-0.0025709324852778424
26,y,t*d^2y/dt^2_y,0.44721359549995787
26,y,t^2*y_y,0.0021563707662052406
26,y,dx/dt*sin_y,-0.0015411990880152071
26,y,dx/dt*cos_y,0.44183139737492744
27,x,C_x,-0.26031388216640844
27,x,x_x,0.003660024574566264
27,x,y_x,0.23244632066898727
27,x,dx/dt_x,0.35375158503449344
27,x,d^2x/dt^2_x,-0.7841491761068298
27,x,dy/dt_x,-2.1901986946086263
27,x,d^2y/dt^2_x,-0.44593387401394735
27,x,t_x,0.24253574493501365
27,x,t^2_x,-0.0009377838443822112
27,x,x*dx/dt_x,0.002284630960753525
27,x,y*dy/dt_x,-0.4463966036757581
27,x,dx/dt*dy/dt_x,0.4450713082919668
27,x,dx/dt*d^2x/dt^2_x,-0.0040440525008719926
27,x,dx/dt*d^2y/dt^2_x,-0.007583344482966547
27,x,dx/dt*t_x,0.44721359549995787
27,x,d^2y/dt^2*t_x,-0.4456252887239788
27,x,d^2y/dt^2*sin_x,0.0035949267541016275
27,y,C_y,0.43560816877029085
27,y,x_y,0.01848853441389264
27,y,y_y,-0.30151134457776363
27,y,dx/dt_y,0.2985821970052384
27,y,d^2x/dt^2_y,0.22153047901256911
27,y,dy/dt_y,0.5297810897462631
27,y,d^2y/dt^2_y,-0.24303323041524857
27,y,t^2_y,-0.22290786767392237
27,y,y*d^2y/dt^2_y,0.0042944761031407505
27,y,dy/dt*dx/dt_y,0.33347704814136353
27,y,dy/dt*d^2x/dt^2_y,-0.0036708043144260427
27,y,d^2x/dt^2*d^2y/dt^2_y,0.0008833895404054629
27,y,t*d^2y/dt^2_y,0.44372864345909474
27,y,t^2*y_y,0.0018180704907991678
27,y,dx/dt*sin_y,0.005240059830226893
27,y,dx/dt*cos_y,0.44466665688672485
28,x,C_x,-0.15556883864885246
28,x,x_x,-0.3932503531307462
28,x,y_x,0.24376115236425064
28,x,dx/dt_x,0.35165264819316083
28,x,d^2x/dt^2_x,-0.76764746277175
28,x,dy/dt_x,0.5206727844641668
28,x,d^2y/dt^2_x,-0.43834941933087024
28,x,t_x,0.24253574493501365
28,x,t^2_x,-0.0055033185559615555
28,x,x*dx/dt_x,0.012255721534811559
28,x,y*dy/dt_x,-0.447213595499958
28,x,dx/dt*dy/dt_x,0.44644628111056456
28,x,dx/dt*d^2x/dt^2_x,0.0038971450043844523
28,x,dx/dt*d^2y/dt^2_x,0.007068687406725116
28,x,dx/dt*t_x,0.4461531858506791
28,x,d^2y/dt^2*t_x,2.2277363639117147
28,x,d^2y/dt^2*sin_x,0.00747078397503878
28,y,C_y,0.4400762707284304
28,y,x_y,-0.005827147005251083
28,y,y_y,-0.29317575701478005
28,y,dx/dt_y,0.29575977375873586
28,y,d^2x/dt^2_y,0.2597871416669063
28,y,dy/dt_y,-1.8708248907421687
28,y,d^2y/dt^2_y,-0.24242231732958525
28,y,t^2_y,-0.9541955562037915
28,y,y*d^2y/dt^2_y,-0.0009954401077016505
28,y,dy/dt*dx/dt_y,0.3138949199327734
28,y,dy/dt*d^2x/dt^2_y,-0.004700031033338661
28,y,d^2x/dt^2*d^2y/dt^2_y,0.004974079220892349
28,y,t*d^2y/dt^2_y,0.44721359549995787
28,y,t^2*y_y,0.0019875152993082935
28,y,dx/dt*sin_y,-0.002740877920921977
28,y,dx/dt*cos_y,0.44721359549995787
29,x,C_x,-0.301179636669697
29,x,x_x,0.14366776904709544
29,x,y_x,0.23060300998880326
29,x,dx/dt_x,-2.820218825705989
29,x,d^2x/dt^2_x,1.2535663410560176
29,x,dy/dt_x,0.5149104299740197
29,x,d^2y/dt^2_x,2.2360679774997894
29,x,t_x,0.23287422749468478
29,x,t^2_x,0.011620936066679494
29,x,x*dx/dt_x,0.009543999253032287
29,x,y*dy/dt_x,-0.44500216461893544
29,x,dx/dt*dy/dt_x,0.44721359549995787
29,x,dx/dt*d^2x/dt^2_x,0.0020677584697374
29,x,dx/dt*d^2y/dt^2_x,0.004066548035124696
29,x,dx/dt*t_x,0.44721359549995787
29,x,d^2y/dt^2*t_x,-0.447213595499958
29,x,d^2y/dt^2*sin_x,-0.001503601793393836
29,y,C_y,0.4501227565324947
29,y,x_y,-0.01228256980572756
29,y,y_y,-0.30151134457776363
29,y,dx/dt_y,0.30214915696034317
29,y,d^2x/dt^2_y,0.2548621659633786
29,y,dy/dt_y,0.5299648428753283
29,y,d^2y/dt^2_y,-0.23936104469459682
29,y,t^2_y,-0.21719490591332508
29,y,y*d^2y/dt^2_y,-0.006743030772256623
29,y,dy/dt*dx/dt_y,0.3184498720255283
29,y,dy/dt*d^2x/dt^2_y,-0.0018103448839903765
29,y,d^2x/dt^2*d^2y/dt^2_y,-0.00792657664798752
29,y,t*d^2y/dt^2_y,0.4456597344810381
29,y,t^2*y_y,0.000859103776549413
29,y,dx/dt*sin_y,0.012327169083149882
29,y,dx/dt*cos_y,-2.2360679774997894
30,x,C_x,-0.19452202082732414
30,x,x_x,-0.35223262409958733
30,x,y_x,0.24100989429507752
30,x,dx/dt_x,0.34272809932300674
30,x,d^2x/dt^2_x,-0.7920265638945085
30,x,dy/dt_x,-2.0280126437873163
30,x,d^2y/dt^2_x,-0.4407687338671577
30,x,t_x,0.24253574493501365
30,x,t^2_x,0.00014706064432576708
30,x,x*dx/dt_x,0.004185527021022212
30,x,y*dy/dt_x,-0.4462009566671262
30,x,dx/dt*dy/dt_x,0.44721359549995787
30,x,dx/dt*d^2x/dt^2_x,0.00039076621640494265
30,x,dx/dt*d^2y/dt^2_x,0.002141965142784597
30,x,dx/dt*t_x,0.44721359549995787
30,x,d^2y/dt^2*t_x,-0.4352223638680739
30,x,d^2y/dt^2*sin_x,0.003005346662998693
30,y,C_y,0.4511412281187216
30,y,x_y,-0.0038955501565138308
30,y,y_y,-0.30151134457776363
30,y,dx/dt_y,0.2964116301996839
30,y,d^2x/dt^2_y,0.23847524128031072
30,y,dy/dt_y,0.53399698994763
30,y,d^2y/dt^2_y,-0.24436830979701876
30,y,t^2_y,-0.21654587929843272
30,y,y*d^2y/dt^2_y,0.00748231577497669
30,y,dy/dt*dx/dt_y,-2.7927442109640195
30,y,dy/dt*d^2x/dt^2_y,-0.010759635860518287
30,y,d^2x/dt^2*d^2y/dt^2_y,-0.010699318056475244
30,y,t*d^2y/dt^2_y,0.44721359549995787
30,y,t^2*y_y,0.007756333420899761
30,y,dx/dt*sin_y,0.004730922432514423
30,y,dx/dt*cos_y,0.43993007318714444
31,x,C_x,-0.24864819555684836
31,x,x_x,-0.02601497380233515
31,x,y_x,0.23847682013014637
31,x,dx/dt_x,0.3458961907844481
31,x,d^2x/dt^2_x,-0.7920932473707762
31,x,dy/dt_x,0.5258735439111837
31,x,d^2y/dt^2_x,0.005225859138418889
31,x,t_x,0.24253574493501365
31,x,t^2_x,-0.003877789180089191
31,x,x*dx/dt_x,-0.447213595499958
31,x,y*dy/dt_x,0.007736130985665237
31,x,dx/dt*dy/dt_x,0.0018717758205514781
31,x,dx/dt*d^2x/dt^2_x,-0.007311647972569969
31,x,dx/dt*d^2y/dt^2_x,0.7018278394169315
31,x,dx/dt*t_x,0.0011078139336736259
31,x,d^2y/dt^2*t_x,0.0012632904987652308
31,x,d^2y/dt^2*sin_x,-0.0003444248405753243
31,y,C_y,0.4519876362661526
31,y,x_y,-0.5179503042250286
31,y,y_y,-0.006563143943957781
31,y,dx/dt_y,0.3288245624046809
31,y,d^2x/dt^2_y,0.22556270307813395
31,y,dy/dt_y,0.5292047980712111
31,y,d^2y/dt^2_y,-0.24000328904169527
31,y,t^2_y,0.018060208519280908
31,y,y*d^2y/dt^2_y,0.44721359549995787
31,y,dy/dt*dx/dt_y,0.3165141916087007
31,y,dy/dt*d^2x/dt^2_y,0.0031369790139543453
31,y,d^2x/dt^2*d^2y/dt^2_y,0.44721359549995787
31,y,t*d^2y/dt^2_y,0.00948674664950851
31,y,t^2*y_y,0.4336592643355454
31,y,dx/dt*sin_y,0.4363568488775147
31,y,dx/dt*cos_y,-0.010256931710182963
32,x,C_x,-0.25512071272795694
32,x,x_x,-0.01881191063507163
32,x,y_x,0.2367452535482494
32,x,dx/dt_x,0.35375158503449344
32,x,d^2x/dt^2_x,-0.7977240352174656
32,x,dy/dt_x,0.5258735439111837
32,x,d^2y/dt^2_x,-0.004499394587733094
32,x,t_x,0.24253574493501365
32,x,t^2_x,-0.001912542963855151
32,x,x*dx/dt_x,-0.447213595499958
32,x,y*dy/dt_x,-0.007581817938578109
32,x,dx/dt*dy/dt_x,0.004327989142056473
32,x,dx/dt*d^2x/dt^2_x,-0.00413086675378359
32,x,dx/dt*d^2y/dt^2_x,0.7033236635451889
32,x,dx/dt*t_x,-4.848388589974677e-05
32,x,d^2y/dt^2*t_x,-0.01223566397729104
32,x,d^2y/dt^2*sin_x,-0.008216235013369873
32,y,C_y,0.4275155422788134
32,y,x_y,-0.537399901739216
32,y,y_y,0.0037392647613046464
32,y,dx/dt_y,0.29788774035863924
32,y,d^2x/dt^2_y,0.22882827096654215
32,y,dy/dt_y,0.5361287780238304
32,y,d^2y/dt^2_y,-0.23145292330734807
32,y,t^2_y,-0.0009670999532100827
32,y,y*d^2y/dt^2_y,-2.2298766228651274
32,y,dy/dt*dx/dt_y,0.29441877490699175
32,y,dy/dt*d^2x/dt^2_y,-0.0016666856542997188
32,y,d^2x/dt^2*d^2y/dt^2_y,0.44207661323435904
32,y,t*d^2y/dt^2_y,0.0030279471681882086
32,y,t^2*y_y,0.4472135954999579
32,y,dx/dt*sin_y,0.447213595499958
32,y,dx/dt*cos_y,0.0017255984034938129
33,x,C_x,-0.2620378154647365
33,x,x_x,-0.014568732791545046
33,x,y_x,0.24076191736785166
33,x,dx/dt_x,0.3380100099250779
33,x,d^2x/dt^2_x,1.2535663410560176
33,x,dy/dt_x,0.5145405149921807
33,x,d^2y/dt^2_x,0.006094563353358732
33,x,t_x,0.23940509559639325
33,x,t^2_x,0.002617449862523977
33,x,x*dx/dt_x,-0.4471359152470619
33,x,y*dy/dt_x,0.005979077627596857
33,x,dx/dt*dy/dt_x,0.011727155621793878
33,x,dx/dt*d^2x/dt^2_x,0.004870150476950126
33,x,dx/dt*d^2y/dt^2_x,-1.4142135623730951
33,x,dx/dt*t_x,-0.009235504833847892
33,x,d^2y/dt^2*t_x,-0.008539293593622686
33,x,d^2y/dt^2*sin_x,-0.0022410259147317858
33,y,C_y,0.4439262582672136
33,y,x_y,-0.5238839385681111
33,y,y_y,-0.016417574031491997
33,y,dx/dt_y,0.28776946356495015
33,y,d^2x/dt^2_y,0.23503917976130972
33,y,dy/dt_y,0.5279946688139366
33,y,d^2y/dt^2_y,-0.22175839509583561
33,y,t^2_y,-0.00032976437052452385
33,y,y*d^2y/dt^2_y,0.44450387747262937
33,y,dy/dt*dx/dt_y,-2.7926824607531966
33,y,dy/dt*d^2x/dt^2_y,0.007230590559764955
33,y,d^2x/dt^2*d^2y/dt^2_y,0.44721359549995787
33,y,t*d^2y/dt^2_y,-0.002586703412823284
33,y,t^2*y_y,-2.2360679774997894
33,y,dx/dt*sin_y,0.4445808852053288
33,y,dx/dt*cos_y,0.003968102221195346
34,x,C_x,-0.24704015351930902
34,x,x_x,-0.031797733006566235
34,x,y_x,0.24376115236425064
34,x,dx/dt_x,0.35375158503449344
34,x,d^2x/dt^2_x,-0.7904930982208085
34,x,dy/dt_x,-1.2165720000892077
34,x,d^2y/dt^2_x,-0.007195426522346485
34,x,t_x,0.24253574493501365
34,x,t^2_x,-0.004731873221040032
34,x,x*dx/dt_x,2.23606797749979
34,x,y*dy/dt_x,0.012054845023562407
34,x,dx/dt*dy/dt_x,-0.006234108952532475
34,x,dx/dt*d^2x/dt^2_x,-0.008945588573877762
34,x,dx/dt*d^2y/dt^2_x,0.6987721918652385
34,x,dx/dt*t_x,-0.0070502976229774765
34,x,d^2y/dt^2*t_x,-0.0012551956073824067
34,x,d^2y/dt^2*sin_x,-0.004337544512206206
34,y,C_y,-3.165589783087061
34,y,x_y,2.6410624070637656
34,y,y_y,-0.006332145725243846
34,y,dx/dt_y,0.29926708986764
34,y,d^2x/dt^2_y,0.2504514317843832
34,y,dy/dt_y,-1.8654228801945696
34,y,d^2y/dt^2_y,-0.24436830979701876
34,y,t^2_y,0.005744165853880288
34,y,y*d^2y/dt^2_y,0.44721359549995787
34,y,dy/dt*dx/dt_y,0.3263232852925879
34,y,dy/dt*d^2x/dt^2_y,-0.004226703812305174
34,y,d^2x/dt^2*d^2y/dt^2_y,0.44721359549995787
34,y,t*d^2y/dt^2_y,0.0006499411803837074
34,y,t^2*y_y,0.4472135954999579
34,y,dx/dt*sin_y,0.447213595499958
34,y,dx/dt*cos_y,0.0020968681187226866
35,x,C_x,-0.2617941815300934
35,x,x_x,0.008851149810764881
35,x,y_x,0.21911885760187963
35,x,dx/dt_x,0.34657292807793033
35,x,d^2x/dt^2_x,1.2485726550206853
35,x,dy/dt_x,0.5201124604974938
35,x,d^2y/dt^2_x,0.0027687607028180484
35,x,t_x,0.24223998236088434
35,x,t^2_x,-0.0061797406053867915
35,x,x*dx/dt_x,-0.447213595499958
35,x,y*dy/dt_x,0.005778498009046479
35,x,dx/dt*dy/dt_x,0.0003540238245822289
35,x,dx/dt*d^2x/dt^2_x,0.011597073728920137
35,x,dx/dt*d^2y/dt^2_x,-1.4142135623730951
35,x,dx/dt*t_x,-0.0007276774703190066
35,x,d^2y/dt^2*t_x,0.004770524753176535
35,x,d^2y/dt^2*sin_x,-0.0074134676297944934
35,y,C_y,-1.7013736180297028
35,y,x_y,1.3564736621699327
35,y,y_y,0.0218264029613298
35,y,dx/dt_y,0.2976223290909968
35,y,d^2x/dt^2_y,-4.117003232635629
35,y,dy/dt_y,-1.8700561864148812
35,y,d^2y/dt^2_y,-0.24198662697613227
35,y,t^2_y,0.02036912477608417
35,y,y*d^2y/dt^2_y,0.44721359549995787
35,y,dy/dt*dx/dt_y,0.3074819626993763
35,y,dy/dt*d^2x/dt^2_y,0.0013704146446130894
35,y,d^2x/dt^2*d^2y/dt^2_y,0.44721359549995787
35,y,t*d^2y/dt^2_y,0.001931634393854272
35,y,t^2*y_y,0.4472135954999579
35,y,dx/dt*sin_y,0.44441645588457207
35,y,dx/dt*cos_y,-0.016273277086727777
36,x,C_x,0.05439084193302914
36,x,x_x,-1.545181053824062
36,x,y_x,0.23007148973250055
36,x,dx/dt_x,0.35375158503449344
36,x,d^2x/dt^2_x,-0.7977240352174656
36,x,dy/dt_x,0.524498934079852
36,x,d^2y/dt^2_x,0.0032717030106396263
36,x,t_x,0.24253574493501365
36,x,t^2_x,0.005996297765837002
36,x,x*dx/dt_x,-0.447213595499958
36,x,y*dy/dt_x,-0.001044546221098824
36,x,dx/dt*dy/dt_x,-0.0015229688279759976
36,x,dx/dt*d^2x/dt^2_x,-4.238433510301849e-05
36,x,dx/dt*d^2y/dt^2_x,0.7018080887380868
